bin,lo,hi,n,fraction,accuracy,confidence,model_id,benchmark,method,seed
11.0,0.7333333333333333,0.8,7.0,0.04697986577181208,0.5714285714285714,0.7759204166276115,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,temperature_mc,3
12.0,0.8,0.8666666666666667,5.0,0.03355704697986577,0.4,0.8292524695396424,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,temperature_mc,3
13.0,0.8666666666666667,0.9333333333333333,6.0,0.040268456375838924,0.8333333333333334,0.899774412314097,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,temperature_mc,3
14.0,0.9333333333333333,1.0,1.0,0.006711409395973154,0.0,0.9394161105155945,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,temperature_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
2.0,0.13333333333333333,0.2,3.0,0.020134228187919462,0.0,0.16927028199036917,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
3.0,0.2,0.26666666666666666,18.0,0.12080536912751678,0.2222222222222222,0.23685240083270603,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
4.0,0.26666666666666666,0.3333333333333333,25.0,0.16778523489932887,0.44,0.29704505443573,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
5.0,0.3333333333333333,0.4,31.0,0.2080536912751678,0.3225806451612903,0.36319534720913055,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
6.0,0.4,0.4666666666666667,20.0,0.1342281879194631,0.3,0.43306672424077985,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
7.0,0.4666666666666667,0.5333333333333333,17.0,0.11409395973154363,0.47058823529411764,0.49220239239580493,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
8.0,0.5333333333333333,0.6,12.0,0.08053691275167785,0.5833333333333334,0.5707955211400986,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
9.0,0.6,0.6666666666666666,9.0,0.06040268456375839,0.6666666666666666,0.6210845443937514,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
10.0,0.6666666666666666,0.7333333333333333,4.0,0.026845637583892617,0.25,0.7018435150384903,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
11.0,0.7333333333333333,0.8,7.0,0.04697986577181208,0.7142857142857143,0.7648521917206901,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
12.0,0.8,0.8666666666666667,2.0,0.013422818791946308,0.5,0.806108683347702,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,0.0,0.8720113635063171,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,vanilla_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
5.0,0.3333333333333333,0.4,8.0,0.02666666666666667,0.375,0.3830890841782093,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
6.0,0.4,0.4666666666666667,48.0,0.16,0.5,0.4340178146958351,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
7.0,0.4666666666666667,0.5333333333333333,55.0,0.18333333333333332,0.4,0.4956438752737912,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
8.0,0.5333333333333333,0.6,44.0,0.14666666666666667,0.3181818181818182,0.5633979575200514,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
9.0,0.6,0.6666666666666666,23.0,0.07666666666666666,0.5652173913043478,0.6343002345251001,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
10.0,0.6666666666666666,0.7333333333333333,18.0,0.06,0.6111111111111112,0.6960419019063314,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
11.0,0.7333333333333333,0.8,16.0,0.05333333333333334,0.375,0.7711976133286953,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
12.0,0.8,0.8666666666666667,8.0,0.02666666666666667,0.625,0.8198950961232185,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
13.0,0.8666666666666667,0.9333333333333333,20.0,0.06666666666666667,0.55,0.8998636066913605,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
14.0,0.9333333333333333,1.0,60.0,0.2,0.7,0.963667826851209,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
7.0,0.4666666666666667,0.5333333333333333,6.0,0.02,0.6666666666666666,0.5122048258781433,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
8.0,0.5333333333333333,0.6,3.0,0.01,0.6666666666666666,0.5743139783541361,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
9.0,0.6,0.6666666666666666,5.0,0.016666666666666666,0.4,0.6425050139427185,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
10.0,0.6666666666666666,0.7333333333333333,5.0,0.016666666666666666,0.6,0.7069683790206909,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
11.0,0.7333333333333333,0.8,8.0,0.02666666666666667,0.875,0.7680159509181976,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
12.0,0.8,0.8666666666666667,6.0,0.02,0.8333333333333334,0.8310860594113668,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
13.0,0.8666666666666667,0.9333333333333333,19.0,0.06333333333333334,0.5789473684210527,0.9044157297987687,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
14.0,0.9333333333333333,1.0,248.0,0.8266666666666667,0.967741935483871,0.9883180219800242,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
2.0,0.13333333333333333,0.2,3.0,0.020134228187919462,0.0,0.1732133279244105,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
3.0,0.2,0.26666666666666666,11.0,0.0738255033557047,0.2727272727272727,0.243174134330316,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
4.0,0.26666666666666666,0.3333333333333333,28.0,0.18791946308724833,0.4642857142857143,0.302660913339683,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
5.0,0.3333333333333333,0.4,24.0,0.1610738255033557,0.5416666666666666,0.3587667979300022,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
6.0,0.4,0.4666666666666667,25.0,0.16778523489932887,0.32,0.43652011394500734,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
7.0,0.4666666666666667,0.5333333333333333,22.0,0.1476510067114094,0.45454545454545453,0.5027053423903205,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
8.0,0.5333333333333333,0.6,11.0,0.0738255033557047,0.7272727272727273,0.5644461783495817,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
9.0,0.6,0.6666666666666666,6.0,0.040268456375838924,0.8333333333333334,0.6393041908740997,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
10.0,0.6666666666666666,0.7333333333333333,10.0,0.06711409395973154,0.5,0.7010519623756408,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
11.0,0.7333333333333333,0.8,1.0,0.006711409395973154,1.0,0.7691056728363037,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
12.0,0.8,0.8666666666666667,7.0,0.04697986577181208,0.7142857142857143,0.8312342166900635,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,1.0,0.8694557547569275,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
5.0,0.3333333333333333,0.4,2.0,0.006666666666666667,0.5,0.36356866359710693,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
6.0,0.4,0.4666666666666667,13.0,0.043333333333333335,0.3076923076923077,0.4399788219195146,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
7.0,0.4666666666666667,0.5333333333333333,22.0,0.07333333333333333,0.45454545454545453,0.5039107420227744,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
8.0,0.5333333333333333,0.6,32.0,0.10666666666666667,0.21875,0.5650842729955912,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
9.0,0.6,0.6666666666666666,33.0,0.11,0.3333333333333333,0.6371870871746179,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
10.0,0.6666666666666666,0.7333333333333333,38.0,0.12666666666666668,0.39473684210526316,0.700861289312965,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
11.0,0.7333333333333333,0.8,38.0,0.12666666666666668,0.42105263157894735,0.7653224076095381,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
12.0,0.8,0.8666666666666667,26.0,0.08666666666666667,0.4230769230769231,0.8388438912538382,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
13.0,0.8666666666666667,0.9333333333333333,33.0,0.11,0.42424242424242425,0.9026011571739659,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
14.0,0.9333333333333333,1.0,63.0,0.21,0.6825396825396826,0.9624473074125866,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
7.0,0.4666666666666667,0.5333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
8.0,0.5333333333333333,0.6,3.0,0.01,0.0,0.5800754626592001,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
9.0,0.6,0.6666666666666666,2.0,0.006666666666666667,1.0,0.6319997906684875,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
10.0,0.6666666666666666,0.7333333333333333,1.0,0.0033333333333333335,0.0,0.7014268040657043,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
11.0,0.7333333333333333,0.8,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
12.0,0.8,0.8666666666666667,1.0,0.0033333333333333335,1.0,0.8412799835205078,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
13.0,0.8666666666666667,0.9333333333333333,10.0,0.03333333333333333,1.0,0.9112580716609955,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
14.0,0.9333333333333333,1.0,283.0,0.9433333333333334,0.9611307420494699,0.9881183711463065,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
2.0,0.13333333333333333,0.2,2.0,0.013422818791946308,0.0,0.16975896805524826,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
3.0,0.2,0.26666666666666666,15.0,0.10067114093959731,0.13333333333333333,0.23766550918420157,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
4.0,0.26666666666666666,0.3333333333333333,23.0,0.15436241610738255,0.5217391304347826,0.30221500863199646,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
5.0,0.3333333333333333,0.4,27.0,0.18120805369127516,0.5555555555555556,0.35930321393189607,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
6.0,0.4,0.4666666666666667,25.0,0.16778523489932887,0.28,0.4332787835597992,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
7.0,0.4666666666666667,0.5333333333333333,17.0,0.11409395973154363,0.4117647058823529,0.49748849693466635,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
8.0,0.5333333333333333,0.6,15.0,0.10067114093959731,0.8,0.5705665111541748,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
9.0,0.6,0.6666666666666666,9.0,0.06040268456375839,0.6666666666666666,0.6328179571363661,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
10.0,0.6666666666666666,0.7333333333333333,5.0,0.03355704697986577,0.6,0.701952862739563,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
11.0,0.7333333333333333,0.8,5.0,0.03355704697986577,0.4,0.7657553434371949,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
12.0,0.8,0.8666666666666667,5.0,0.03355704697986577,1.0,0.8246308326721191,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,0.0,0.896935224533081,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
5.0,0.3333333333333333,0.4,3.0,0.01,0.3333333333333333,0.38067323962847394,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
6.0,0.4,0.4666666666666667,19.0,0.06333333333333334,0.21052631578947367,0.4386458318484457,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
7.0,0.4666666666666667,0.5333333333333333,36.0,0.12,0.4166666666666667,0.5024356717864672,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
8.0,0.5333333333333333,0.6,44.0,0.14666666666666667,0.5227272727272727,0.5650283314964988,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
9.0,0.6,0.6666666666666666,32.0,0.10666666666666667,0.5,0.6241365019232035,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
10.0,0.6666666666666666,0.7333333333333333,36.0,0.12,0.4444444444444444,0.7014064606693056,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
11.0,0.7333333333333333,0.8,23.0,0.07666666666666666,0.43478260869565216,0.7583647862724636,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
12.0,0.8,0.8666666666666667,18.0,0.06,0.6111111111111112,0.8386799295743307,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
13.0,0.8666666666666667,0.9333333333333333,14.0,0.04666666666666667,0.6428571428571429,0.8985956609249115,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
14.0,0.9333333333333333,1.0,75.0,0.25,0.6533333333333333,0.9771381115913391,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v2_lowrank_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
7.0,0.4666666666666667,0.5333333333333333,1.0,0.0033333333333333335,1.0,0.5121267437934875,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
8.0,0.5333333333333333,0.6,1.0,0.0033333333333333335,1.0,0.5402154326438904,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
9.0,0.6,0.6666666666666666,1.0,0.0033333333333333335,1.0,0.6291455626487732,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
10.0,0.6666666666666666,0.7333333333333333,4.0,0.013333333333333334,0.75,0.6914986222982407,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
11.0,0.7333333333333333,0.8,3.0,0.01,0.6666666666666666,0.7443683942159017,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
12.0,0.8,0.8666666666666667,5.0,0.016666666666666666,0.8,0.8355514407157898,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
13.0,0.8666666666666667,0.9333333333333333,19.0,0.06333333333333334,0.8947368421052632,0.9006649757686415,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
14.0,0.9333333333333333,1.0,266.0,0.8866666666666667,0.9586466165413534,0.9909883551579669,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v2_lowrank_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
2.0,0.13333333333333333,0.2,1.0,0.006711409395973154,0.0,0.14669573307037354,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
3.0,0.2,0.26666666666666666,14.0,0.09395973154362416,0.14285714285714285,0.24058832760368074,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
4.0,0.26666666666666666,0.3333333333333333,22.0,0.1476510067114094,0.45454545454545453,0.30433124981143256,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
5.0,0.3333333333333333,0.4,27.0,0.18120805369127516,0.5555555555555556,0.364914423889584,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
6.0,0.4,0.4666666666666667,21.0,0.14093959731543623,0.23809523809523808,0.4354255199432373,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
7.0,0.4666666666666667,0.5333333333333333,25.0,0.16778523489932887,0.56,0.4974698746204376,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
8.0,0.5333333333333333,0.6,12.0,0.08053691275167785,0.6666666666666666,0.5754266182581583,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
9.0,0.6,0.6666666666666666,6.0,0.040268456375838924,0.5,0.6371816496054331,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
10.0,0.6666666666666666,0.7333333333333333,6.0,0.040268456375838924,0.6666666666666666,0.707548588514328,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
11.0,0.7333333333333333,0.8,8.0,0.053691275167785234,0.625,0.7677992507815361,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
12.0,0.8,0.8666666666666667,3.0,0.020134228187919462,1.0,0.8292392094930013,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
13.0,0.8666666666666667,0.9333333333333333,3.0,0.020134228187919462,1.0,0.8987946708997091,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
14.0,0.9333333333333333,1.0,1.0,0.006711409395973154,0.0,0.9502136707305908,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v2_lowrank_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
